year	category	value	product	domestic_global	on_prem_cloud	biz_type	ww010	upload_year
2027	tam	54000.0000	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	ext_sam	336.0000	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	rnd	0.0000	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	tam_grw	0.1250	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	sam_grw	0.2000	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	marketshare	vf219 / TAM	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	tam	62000.0000	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	ext_sam	392.0000	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	rnd	0.0000	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	tam_grw	0.1481	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	sam_grw	0.1667	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	marketshare	vf219 / TAM	Nexprime SCM (All)	Global	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2025	tam	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2025	ext_sam	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2025	rnd	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2025	tam_grw	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2025	sam_grw	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2025	sales_rto	vf599 / vf219 * 100	EMM	Domestic	On-prem	SI/SM	30000122	2025
2025	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	On-prem	SI/SM	30000122	2025
2025	rnd_rto	rnd / vf219 * 100	EMM	Domestic	On-prem	SI/SM	30000122	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	On-prem	SI/SM	30000122	2025
2025	revenue	l_sap.orderlist > vf219	EMM	Domestic	On-prem	SI/SM	30000122	2025
2025	marketshare	vf219 / TAM	EMM	Domestic	On-prem	SI/SM	30000122	2025
2026	tam	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2026	ext_sam	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2026	rnd	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2026	tam_grw	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2026	sam_grw	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2026	sales_rto	vf599 / vf219 * 100	EMM	Domestic	On-prem	SI/SM	30000122	2025
2026	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	On-prem	SI/SM	30000122	2025
2026	rnd_rto	rnd / vf219 * 100	EMM	Domestic	On-prem	SI/SM	30000122	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	On-prem	SI/SM	30000122	2025
2026	revenue	l_sap.orderlist > vf219	EMM	Domestic	On-prem	SI/SM	30000122	2025
2026	marketshare	vf219 / TAM	EMM	Domestic	On-prem	SI/SM	30000122	2025
2027	tam	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2027	ext_sam	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2027	rnd	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2027	tam_grw	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2027	sam_grw	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2027	sales_rto	vf599 / vf219 * 100	EMM	Domestic	On-prem	SI/SM	30000122	2025
2027	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	On-prem	SI/SM	30000122	2025
2027	rnd_rto	rnd / vf219 * 100	EMM	Domestic	On-prem	SI/SM	30000122	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	On-prem	SI/SM	30000122	2025
2027	revenue	l_sap.orderlist > vf219	EMM	Domestic	On-prem	SI/SM	30000122	2025
2027	marketshare	vf219 / TAM	EMM	Domestic	On-prem	SI/SM	30000122	2025
2028	tam	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2028	ext_sam	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2028	rnd	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2028	tam_grw	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2028	sam_grw	0.0000	EMM	Domestic	On-prem	SI/SM	30000122	2025
2028	sales_rto	vf599 / vf219 * 100	EMM	Domestic	On-prem	SI/SM	30000122	2025
2028	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	On-prem	SI/SM	30000122	2025
2028	rnd_rto	rnd / vf219 * 100	EMM	Domestic	On-prem	SI/SM	30000122	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	On-prem	SI/SM	30000122	2025
2028	revenue	l_sap.orderlist > vf219	EMM	Domestic	On-prem	SI/SM	30000122	2025
2028	marketshare	vf219 / TAM	EMM	Domestic	On-prem	SI/SM	30000122	2025
2025	tam	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2025	ext_sam	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2025	rnd	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2025	tam_grw	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2025	sam_grw	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2025	sales_rto	vf599 / vf219 * 100	EMM	Domestic	On-prem	Solution	30000122	2025
2025	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	On-prem	Solution	30000122	2025
2025	rnd_rto	rnd / vf219 * 100	EMM	Domestic	On-prem	Solution	30000122	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	On-prem	Solution	30000122	2025
2025	revenue	l_sap.orderlist > vf219	EMM	Domestic	On-prem	Solution	30000122	2025
2025	marketshare	vf219 / TAM	EMM	Domestic	On-prem	Solution	30000122	2025
2026	tam	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2026	ext_sam	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2026	rnd	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2026	tam_grw	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2026	sam_grw	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2026	sales_rto	vf599 / vf219 * 100	EMM	Domestic	On-prem	Solution	30000122	2025
2026	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	On-prem	Solution	30000122	2025
2026	rnd_rto	rnd / vf219 * 100	EMM	Domestic	On-prem	Solution	30000122	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	On-prem	Solution	30000122	2025
2026	revenue	l_sap.orderlist > vf219	EMM	Domestic	On-prem	Solution	30000122	2025
2026	marketshare	vf219 / TAM	EMM	Domestic	On-prem	Solution	30000122	2025
2027	tam	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2027	ext_sam	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2027	rnd	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2027	tam_grw	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2027	sam_grw	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2027	sales_rto	vf599 / vf219 * 100	EMM	Domestic	On-prem	Solution	30000122	2025
2027	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	On-prem	Solution	30000122	2025
2027	rnd_rto	rnd / vf219 * 100	EMM	Domestic	On-prem	Solution	30000122	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	On-prem	Solution	30000122	2025
2027	revenue	l_sap.orderlist > vf219	EMM	Domestic	On-prem	Solution	30000122	2025
2027	marketshare	vf219 / TAM	EMM	Domestic	On-prem	Solution	30000122	2025
2028	tam	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2028	ext_sam	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2028	rnd	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2028	tam_grw	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2028	sam_grw	0.0000	EMM	Domestic	On-prem	Solution	30000122	2025
2028	sales_rto	vf599 / vf219 * 100	EMM	Domestic	On-prem	Solution	30000122	2025
2028	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	On-prem	Solution	30000122	2025
2028	rnd_rto	rnd / vf219 * 100	EMM	Domestic	On-prem	Solution	30000122	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	On-prem	Solution	30000122	2025
2028	revenue	l_sap.orderlist > vf219	EMM	Domestic	On-prem	Solution	30000122	2025
2028	marketshare	vf219 / TAM	EMM	Domestic	On-prem	Solution	30000122	2025
2025	tam	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2025	ext_sam	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2025	rnd	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2025	tam_grw	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2025	sam_grw	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2025	sales_rto	vf599 / vf219 * 100	EMM	Domestic	Cloud	MSP	30000122	2025
2025	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	Cloud	MSP	30000122	2025
2025	rnd_rto	rnd / vf219 * 100	EMM	Domestic	Cloud	MSP	30000122	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	Cloud	MSP	30000122	2025
2025	revenue	l_sap.orderlist > vf219	EMM	Domestic	Cloud	MSP	30000122	2025
2025	marketshare	vf219 / TAM	EMM	Domestic	Cloud	MSP	30000122	2025
2026	tam	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2026	ext_sam	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2026	rnd	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2026	tam_grw	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2026	sam_grw	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2026	sales_rto	vf599 / vf219 * 100	EMM	Domestic	Cloud	MSP	30000122	2025
2026	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	Cloud	MSP	30000122	2025
2026	rnd_rto	rnd / vf219 * 100	EMM	Domestic	Cloud	MSP	30000122	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	Cloud	MSP	30000122	2025
2026	revenue	l_sap.orderlist > vf219	EMM	Domestic	Cloud	MSP	30000122	2025
2026	marketshare	vf219 / TAM	EMM	Domestic	Cloud	MSP	30000122	2025
2027	tam	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2027	ext_sam	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2027	rnd	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2027	tam_grw	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2027	sam_grw	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2027	sales_rto	vf599 / vf219 * 100	EMM	Domestic	Cloud	MSP	30000122	2025
2027	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	Cloud	MSP	30000122	2025
2027	rnd_rto	rnd / vf219 * 100	EMM	Domestic	Cloud	MSP	30000122	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	Cloud	MSP	30000122	2025
2027	revenue	l_sap.orderlist > vf219	EMM	Domestic	Cloud	MSP	30000122	2025
2027	marketshare	vf219 / TAM	EMM	Domestic	Cloud	MSP	30000122	2025
2028	tam	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2028	ext_sam	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2028	rnd	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2028	tam_grw	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2028	sam_grw	0.0000	EMM	Domestic	Cloud	MSP	30000122	2025
2028	sales_rto	vf599 / vf219 * 100	EMM	Domestic	Cloud	MSP	30000122	2025
2028	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	Cloud	MSP	30000122	2025
2028	rnd_rto	rnd / vf219 * 100	EMM	Domestic	Cloud	MSP	30000122	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	Cloud	MSP	30000122	2025
2028	revenue	l_sap.orderlist > vf219	EMM	Domestic	Cloud	MSP	30000122	2025
2028	marketshare	vf219 / TAM	EMM	Domestic	Cloud	MSP	30000122	2025
2025	tam	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2025	ext_sam	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2025	rnd	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2025	tam_grw	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2025	sam_grw	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2025	sales_rto	vf599 / vf219 * 100	EMM	Domestic	Cloud	SaaS	30000122	2025
2025	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	Cloud	SaaS	30000122	2025
2025	rnd_rto	rnd / vf219 * 100	EMM	Domestic	Cloud	SaaS	30000122	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	Cloud	SaaS	30000122	2025
2025	revenue	l_sap.orderlist > vf219	EMM	Domestic	Cloud	SaaS	30000122	2025
2025	marketshare	vf219 / TAM	EMM	Domestic	Cloud	SaaS	30000122	2025
2026	tam	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2026	ext_sam	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2026	rnd	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2026	tam_grw	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2026	sam_grw	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2026	sales_rto	vf599 / vf219 * 100	EMM	Domestic	Cloud	SaaS	30000122	2025
2026	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	Cloud	SaaS	30000122	2025
2026	rnd_rto	rnd / vf219 * 100	EMM	Domestic	Cloud	SaaS	30000122	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	Cloud	SaaS	30000122	2025
2026	revenue	l_sap.orderlist > vf219	EMM	Domestic	Cloud	SaaS	30000122	2025
2026	marketshare	vf219 / TAM	EMM	Domestic	Cloud	SaaS	30000122	2025
2027	tam	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2027	ext_sam	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2027	rnd	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2027	tam_grw	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2027	sam_grw	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2027	sales_rto	vf599 / vf219 * 100	EMM	Domestic	Cloud	SaaS	30000122	2025
2027	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	Cloud	SaaS	30000122	2025
2027	rnd_rto	rnd / vf219 * 100	EMM	Domestic	Cloud	SaaS	30000122	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	Cloud	SaaS	30000122	2025
2027	revenue	l_sap.orderlist > vf219	EMM	Domestic	Cloud	SaaS	30000122	2025
2027	marketshare	vf219 / TAM	EMM	Domestic	Cloud	SaaS	30000122	2025
2028	tam	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2028	ext_sam	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2028	rnd	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2028	tam_grw	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2028	sam_grw	0.0000	EMM	Domestic	Cloud	SaaS	30000122	2025
2028	sales_rto	vf599 / vf219 * 100	EMM	Domestic	Cloud	SaaS	30000122	2025
2028	sales_marketing	l_sap.orderlist > vf599	EMM	Domestic	Cloud	SaaS	30000122	2025
2028	rnd_rto	rnd / vf219 * 100	EMM	Domestic	Cloud	SaaS	30000122	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Domestic	Cloud	SaaS	30000122	2025
2028	revenue	l_sap.orderlist > vf219	EMM	Domestic	Cloud	SaaS	30000122	2025
2028	marketshare	vf219 / TAM	EMM	Domestic	Cloud	SaaS	30000122	2025
2025	tam	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2025	ext_sam	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2025	rnd	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2025	tam_grw	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2025	sam_grw	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2025	sales_rto	vf599 / vf219 * 100	EMM	Global	On-prem	SI/SM	30000122	2025
2025	sales_marketing	l_sap.orderlist > vf599	EMM	Global	On-prem	SI/SM	30000122	2025
2025	rnd_rto	rnd / vf219 * 100	EMM	Global	On-prem	SI/SM	30000122	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Global	On-prem	SI/SM	30000122	2025
2025	revenue	l_sap.orderlist > vf219	EMM	Global	On-prem	SI/SM	30000122	2025
2025	marketshare	vf219 / TAM	EMM	Global	On-prem	SI/SM	30000122	2025
2026	tam	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2026	ext_sam	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2026	rnd	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2026	tam_grw	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2026	sam_grw	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2026	sales_rto	vf599 / vf219 * 100	EMM	Global	On-prem	SI/SM	30000122	2025
2026	sales_marketing	l_sap.orderlist > vf599	EMM	Global	On-prem	SI/SM	30000122	2025
2026	rnd_rto	rnd / vf219 * 100	EMM	Global	On-prem	SI/SM	30000122	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Global	On-prem	SI/SM	30000122	2025
2026	revenue	l_sap.orderlist > vf219	EMM	Global	On-prem	SI/SM	30000122	2025
2026	marketshare	vf219 / TAM	EMM	Global	On-prem	SI/SM	30000122	2025
2027	tam	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2027	ext_sam	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2027	rnd	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2027	tam_grw	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2027	sam_grw	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2027	sales_rto	vf599 / vf219 * 100	EMM	Global	On-prem	SI/SM	30000122	2025
2027	sales_marketing	l_sap.orderlist > vf599	EMM	Global	On-prem	SI/SM	30000122	2025
2027	rnd_rto	rnd / vf219 * 100	EMM	Global	On-prem	SI/SM	30000122	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Global	On-prem	SI/SM	30000122	2025
2027	revenue	l_sap.orderlist > vf219	EMM	Global	On-prem	SI/SM	30000122	2025
2027	marketshare	vf219 / TAM	EMM	Global	On-prem	SI/SM	30000122	2025
2028	tam	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2028	ext_sam	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2028	rnd	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2028	tam_grw	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2028	sam_grw	0.0000	EMM	Global	On-prem	SI/SM	30000122	2025
2028	sales_rto	vf599 / vf219 * 100	EMM	Global	On-prem	SI/SM	30000122	2025
2028	sales_marketing	l_sap.orderlist > vf599	EMM	Global	On-prem	SI/SM	30000122	2025
2028	rnd_rto	rnd / vf219 * 100	EMM	Global	On-prem	SI/SM	30000122	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Global	On-prem	SI/SM	30000122	2025
2028	revenue	l_sap.orderlist > vf219	EMM	Global	On-prem	SI/SM	30000122	2025
2028	marketshare	vf219 / TAM	EMM	Global	On-prem	SI/SM	30000122	2025
2025	tam	18000.0000	EMM	Global	On-prem	Solution	30000122	2025
2025	ext_sam	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2025	rnd	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2025	tam_grw	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2025	sam_grw	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2025	sales_rto	vf599 / vf219 * 100	EMM	Global	On-prem	Solution	30000122	2025
2025	sales_marketing	l_sap.orderlist > vf599	EMM	Global	On-prem	Solution	30000122	2025
2025	rnd_rto	rnd / vf219 * 100	EMM	Global	On-prem	Solution	30000122	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Global	On-prem	Solution	30000122	2025
2025	revenue	l_sap.orderlist > vf219	EMM	Global	On-prem	Solution	30000122	2025
2025	marketshare	vf219 / TAM	EMM	Global	On-prem	Solution	30000122	2025
2026	tam	18000.0000	EMM	Global	On-prem	Solution	30000122	2025
2026	ext_sam	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2026	rnd	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2026	tam_grw	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2026	sam_grw	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2026	sales_rto	vf599 / vf219 * 100	EMM	Global	On-prem	Solution	30000122	2025
2026	sales_marketing	l_sap.orderlist > vf599	EMM	Global	On-prem	Solution	30000122	2025
2026	rnd_rto	rnd / vf219 * 100	EMM	Global	On-prem	Solution	30000122	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Global	On-prem	Solution	30000122	2025
2026	revenue	l_sap.orderlist > vf219	EMM	Global	On-prem	Solution	30000122	2025
2026	marketshare	vf219 / TAM	EMM	Global	On-prem	Solution	30000122	2025
2027	tam	19000.0000	EMM	Global	On-prem	Solution	30000122	2025
2027	ext_sam	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2027	rnd	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2027	tam_grw	0.0556	EMM	Global	On-prem	Solution	30000122	2025
2027	sam_grw	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2027	sales_rto	vf599 / vf219 * 100	EMM	Global	On-prem	Solution	30000122	2025
2027	sales_marketing	l_sap.orderlist > vf599	EMM	Global	On-prem	Solution	30000122	2025
2027	rnd_rto	rnd / vf219 * 100	EMM	Global	On-prem	Solution	30000122	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Global	On-prem	Solution	30000122	2025
2027	revenue	l_sap.orderlist > vf219	EMM	Global	On-prem	Solution	30000122	2025
2027	marketshare	vf219 / TAM	EMM	Global	On-prem	Solution	30000122	2025
2028	tam	19000.0000	EMM	Global	On-prem	Solution	30000122	2025
2028	ext_sam	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2028	rnd	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2028	tam_grw	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2028	sam_grw	0.0000	EMM	Global	On-prem	Solution	30000122	2025
2028	sales_rto	vf599 / vf219 * 100	EMM	Global	On-prem	Solution	30000122	2025
2028	sales_marketing	l_sap.orderlist > vf599	EMM	Global	On-prem	Solution	30000122	2025
2028	rnd_rto	rnd / vf219 * 100	EMM	Global	On-prem	Solution	30000122	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Global	On-prem	Solution	30000122	2025
2028	revenue	l_sap.orderlist > vf219	EMM	Global	On-prem	Solution	30000122	2025
2028	marketshare	vf219 / TAM	EMM	Global	On-prem	Solution	30000122	2025
2025	tam	0.0000	EMM	Global	Cloud	MSP	30000122	2025
2025	ext_sam	0.0000	EMM	Global	Cloud	MSP	30000122	2025
2025	rnd	0.0000	EMM	Global	Cloud	MSP	30000122	2025
2025	tam_grw	0.0000	EMM	Global	Cloud	MSP	30000122	2025
2025	sam_grw	0.0000	EMM	Global	Cloud	MSP	30000122	2025
2025	sales_rto	vf599 / vf219 * 100	EMM	Global	Cloud	MSP	30000122	2025
2025	sales_marketing	l_sap.orderlist > vf599	EMM	Global	Cloud	MSP	30000122	2025
2025	rnd_rto	rnd / vf219 * 100	EMM	Global	Cloud	MSP	30000122	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Global	Cloud	MSP	30000122	2025
2025	revenue	l_sap.orderlist > vf219	EMM	Global	Cloud	MSP	30000122	2025
2025	marketshare	vf219 / TAM	EMM	Global	Cloud	MSP	30000122	2025
2026	tam	0.0000	EMM	Global	Cloud	MSP	30000122	2025
2026	ext_sam	0.0000	EMM	Global	Cloud	MSP	30000122	2025
2026	rnd	0.0000	EMM	Global	Cloud	MSP	30000122	2025
2026	tam_grw	0.0000	EMM	Global	Cloud	MSP	30000122	2025
2026	sam_grw	0.0000	EMM	Global	Cloud	MSP	30000122	2025
2026	sales_rto	vf599 / vf219 * 100	EMM	Global	Cloud	MSP	30000122	2025
2026	sales_marketing	l_sap.orderlist > vf599	EMM	Global	Cloud	MSP	30000122	2025
2026	rnd_rto	rnd / vf219 * 100	EMM	Global	Cloud	MSP	30000122	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	EMM	Global	Cloud	MSP	30000122	2025
2026	revenue	l_sap.orderlist > vf219	EMM	Global	Cloud	MSP	30000122	2025
2026	marketshare	vf219 / TAM	EMM	Global	Cloud	MSP	30000122	2025
2027	tam	0.0000	EMM	Global	Cloud	MSP	30000122	2025
2027	ext_sam	0.0000	EMM	Global	Cloud	MSP	30000122	2025
